duelist_id,duelist,card_id,card,rank,rate,card_url
23,Forest Mage,687,Goblin Fan,S/A TEC,0.88%,https://yugioh-fm-db.pages.dev/cards/687
23,Forest Mage,688,Bad Reaction to Simochi,S/A TEC,0.88%,https://yugioh-fm-db.pages.dev/cards/688
23,Forest Mage,367,Jirai Gumo,,1.17%,https://yugioh-fm-db.pages.dev/cards/367
23,Forest Mage,529,Flame Cerebrus,,0.10%,https://yugioh-fm-db.pages.dev/cards/529
23,Forest Mage,92,Rabid Horseman,,1.56%,https://yugioh-fm-db.pages.dev/cards/92
23,Forest Mage,483,Garvas,,1.56%,https://yugioh-fm-db.pages.dev/cards/483
23,Forest Mage,594,Rose Spectre of Dunn,,0.10%,https://yugioh-fm-db.pages.dev/cards/594
23,Forest Mage,473,Vermillion Sparrow,,0.10%,https://yugioh-fm-db.pages.dev/cards/473
23,Forest Mage,533,Kwagar Hercules,,1.17%,https://yugioh-fm-db.pages.dev/cards/533
23,Forest Mage,627,Nekogal #2,,1.17%,https://yugioh-fm-db.pages.dev/cards/627
23,Forest Mage,14,Battle Steer,,1.56%,https://yugioh-fm-db.pages.dev/cards/14
23,Forest Mage,68,Garoozis,,1.56%,https://yugioh-fm-db.pages.dev/cards/68
23,Forest Mage,375,Dungeon Worm,,1.56%,https://yugioh-fm-db.pages.dev/cards/375
23,Forest Mage,382,Rude Kaiser,,1.56%,https://yugioh-fm-db.pages.dev/cards/382
23,Forest Mage,487,Flower Wolf,,1.56%,https://yugioh-fm-db.pages.dev/cards/487
23,Forest Mage,575,Ancient One of the Deep Forest,,1.17%,https://yugioh-fm-db.pages.dev/cards/575
23,Forest Mage,638,Queen of Autumn Leaves,,0.10%,https://yugioh-fm-db.pages.dev/cards/638
23,Forest Mage,403,Leogun,,1.56%,https://yugioh-fm-db.pages.dev/cards/403
23,Forest Mage,26,Battle Ox,,1.17%,https://yugioh-fm-db.pages.dev/cards/26
23,Forest Mage,528,Togex,,1.17%,https://yugioh-fm-db.pages.dev/cards/528
23,Forest Mage,614,Hunter Spider,,1.17%,https://yugioh-fm-db.pages.dev/cards/614
23,Forest Mage,52,Hercules Beetle,,1.56%,https://yugioh-fm-db.pages.dev/cards/52
23,Forest Mage,55,Giant Flea,,1.17%,https://yugioh-fm-db.pages.dev/cards/55
23,Forest Mage,597,Pale Beast,,1.17%,https://yugioh-fm-db.pages.dev/cards/597
23,Forest Mage,637,Trent,,0.10%,https://yugioh-fm-db.pages.dev/cards/637
23,Forest Mage,23,The Wicked Worm Beast,,0.78%,https://yugioh-fm-db.pages.dev/cards/23
23,Forest Mage,511,Bean Soldier,,0.10%,https://yugioh-fm-db.pages.dev/cards/511
23,Forest Mage,404,Tatsunootoshigo,,1.17%,https://yugioh-fm-db.pages.dev/cards/404
23,Forest Mage,64,Tiger Axe,,1.17%,https://yugioh-fm-db.pages.dev/cards/64
23,Forest Mage,91,Mystic Horseman,,1.17%,https://yugioh-fm-db.pages.dev/cards/91
23,Forest Mage,163,Lisark,,1.17%,https://yugioh-fm-db.pages.dev/cards/163
23,Forest Mage,291,Fireyarou,,0.10%,https://yugioh-fm-db.pages.dev/cards/291
23,Forest Mage,587,Mon Larvas,,1.17%,https://yugioh-fm-db.pages.dev/cards/587
23,Forest Mage,480,Kuwagata a,,1.17%,https://yugioh-fm-db.pages.dev/cards/480
23,Forest Mage,607,Great Bill,,1.17%,https://yugioh-fm-db.pages.dev/cards/607
23,Forest Mage,3,Hitotsu-me Giant,,0.78%,https://yugioh-fm-db.pages.dev/cards/3
23,Forest Mage,27,Beaver Warrior,,0.78%,https://yugioh-fm-db.pages.dev/cards/27
23,Forest Mage,46,Griffore,,0.78%,https://yugioh-fm-db.pages.dev/cards/46
23,Forest Mage,47,Torike,,1.17%,https://yugioh-fm-db.pages.dev/cards/47
23,Forest Mage,49,Big Insect,,1.17%,https://yugioh-fm-db.pages.dev/cards/49
23,Forest Mage,53,Killer Needle,,1.17%,https://yugioh-fm-db.pages.dev/cards/53
23,Forest Mage,54,Gokibore,,1.17%,https://yugioh-fm-db.pages.dev/cards/54
23,Forest Mage,61,Wolf,,1.17%,https://yugioh-fm-db.pages.dev/cards/61
23,Forest Mage,65,Silver Fang,,1.17%,https://yugioh-fm-db.pages.dev/cards/65
23,Forest Mage,201,Frenzied Panda,,1.17%,https://yugioh-fm-db.pages.dev/cards/201
23,Forest Mage,248,Master & Expert,,1.17%,https://yugioh-fm-db.pages.dev/cards/248
23,Forest Mage,287,Ogre of the Black Shadow,,1.17%,https://yugioh-fm-db.pages.dev/cards/287
23,Forest Mage,567,Darkworld Thorns,,0.10%,https://yugioh-fm-db.pages.dev/cards/567
23,Forest Mage,535,Kamakiriman,,1.17%,https://yugioh-fm-db.pages.dev/cards/535
23,Forest Mage,642,Mystical Sheep #1,,1.17%,https://yugioh-fm-db.pages.dev/cards/642
23,Forest Mage,76,Krokodilus,,0.10%,https://yugioh-fm-db.pages.dev/cards/76
23,Forest Mage,133,Charubin the Fire Knight,,0.10%,https://yugioh-fm-db.pages.dev/cards/133
23,Forest Mage,246,One Who Hunts Souls,,1.17%,https://yugioh-fm-db.pages.dev/cards/246
23,Forest Mage,252,Nekogal #1,,1.17%,https://yugioh-fm-db.pages.dev/cards/252
23,Forest Mage,384,Dark Rabbit,,1.17%,https://yugioh-fm-db.pages.dev/cards/384
23,Forest Mage,489,Barrel Lily,,0.10%,https://yugioh-fm-db.pages.dev/cards/489
23,Forest Mage,576,Giant Scorpion of the Tundra,,1.17%,https://yugioh-fm-db.pages.dev/cards/576
23,Forest Mage,219,Solitude,,1.17%,https://yugioh-fm-db.pages.dev/cards/219
23,Forest Mage,478,Insect Soldiers of the Sky,,1.17%,https://yugioh-fm-db.pages.dev/cards/478
23,Forest Mage,496,Wilmee,,1.17%,https://yugioh-fm-db.pages.dev/cards/496
23,Forest Mage,620,Snakeyashi,,0.10%,https://yugioh-fm-db.pages.dev/cards/620
23,Forest Mage,477,Alinsection,,1.17%,https://yugioh-fm-db.pages.dev/cards/477
23,Forest Mage,629,Armored Rat,,1.17%,https://yugioh-fm-db.pages.dev/cards/629
23,Forest Mage,116,Nightmare Scorpion,,1.17%,https://yugioh-fm-db.pages.dev/cards/116
23,Forest Mage,189,Fusionist,,1.17%,https://yugioh-fm-db.pages.dev/cards/189
23,Forest Mage,588,Living Vase,,0.10%,https://yugioh-fm-db.pages.dev/cards/588
23,Forest Mage,640,Acid Crawler,,1.17%,https://yugioh-fm-db.pages.dev/cards/640
23,Forest Mage,481,Burglar,,1.17%,https://yugioh-fm-db.pages.dev/cards/481
23,Forest Mage,534,Minar,,1.17%,https://yugioh-fm-db.pages.dev/cards/534
23,Forest Mage,113,Dark Gray,,1.17%,https://yugioh-fm-db.pages.dev/cards/113
23,Forest Mage,155,Larvas,,1.17%,https://yugioh-fm-db.pages.dev/cards/155
23,Forest Mage,180,Arlownay,,0.10%,https://yugioh-fm-db.pages.dev/cards/180
23,Forest Mage,188,Synchar,,1.17%,https://yugioh-fm-db.pages.dev/cards/188
23,Forest Mage,282,Mystical Sheep #2,,1.17%,https://yugioh-fm-db.pages.dev/cards/282
23,Forest Mage,479,Cockroach Knight,,1.17%,https://yugioh-fm-db.pages.dev/cards/479
23,Forest Mage,121,Sleeping Lion,,1.17%,https://yugioh-fm-db.pages.dev/cards/121
23,Forest Mage,141,Spiked Snail,,1.17%,https://yugioh-fm-db.pages.dev/cards/141
23,Forest Mage,221,Kumootoko,,1.17%,https://yugioh-fm-db.pages.dev/cards/221
23,Forest Mage,29,Mountain Warrior,,0.78%,https://yugioh-fm-db.pages.dev/cards/29
23,Forest Mage,273,Ancient Tree of Enlightenment,,0.10%,https://yugioh-fm-db.pages.dev/cards/273
23,Forest Mage,255,Prevent Rat,,1.17%,https://yugioh-fm-db.pages.dev/cards/255
23,Forest Mage,274,Green Phantom King,,0.10%,https://yugioh-fm-db.pages.dev/cards/274
23,Forest Mage,40,Dragon Piper,,0.10%,https://yugioh-fm-db.pages.dev/cards/40
23,Forest Mage,72,Cocoon of Evolution,,1.17%,https://yugioh-fm-db.pages.dev/cards/72
23,Forest Mage,330,Forest,,7.81%,https://yugioh-fm-db.pages.dev/cards/330
23,Forest Mage,348,Swords of Revealing Light,,2.34%,https://yugioh-fm-db.pages.dev/cards/348
23,Forest Mage,662,Eradicating Aerosol,,5.86%,https://yugioh-fm-db.pages.dev/cards/662
23,Forest Mage,689,Reverse Trap,,2.34%,https://yugioh-fm-db.pages.dev/cards/689
23,Forest Mage,690,Fake Trap,,2.25%,https://yugioh-fm-db.pages.dev/cards/690
21,Ocean Mage,442,Aqua Dragon,S/A POW,0.10%,https://yugioh-fm-db.pages.dev/cards/442
21,Ocean Mage,223,Roaring Ocean Snake,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/223
21,Ocean Mage,443,Sea King Dragon,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/443
21,Ocean Mage,73,Kairyu-shin,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/73
21,Ocean Mage,400,Emperor of the Land and Sea,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/400
21,Ocean Mage,150,Akihiron,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/150
21,Ocean Mage,97,Dragon Zombie,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/97
21,Ocean Mage,97,Dragon Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/97
21,Ocean Mage,97,Dragon Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/97
21,Ocean Mage,131,Octoberser,S/A POW,1.27%,https://yugioh-fm-db.pages.dev/cards/131
21,Ocean Mage,96,Armored Zombie,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/96
21,Ocean Mage,96,Armored Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/96
21,Ocean Mage,96,Armored Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/96
21,Ocean Mage,230,Rare Fish,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/230
21,Ocean Mage,230,Rare Fish,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/230
21,Ocean Mage,230,Rare Fish,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/230
21,Ocean Mage,98,Clown Zombie,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/98
21,Ocean Mage,98,Clown Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/98
21,Ocean Mage,98,Clown Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/98
21,Ocean Mage,77,Grappler,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/77
21,Ocean Mage,77,Grappler,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/77
21,Ocean Mage,77,Grappler,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/77
21,Ocean Mage,70,Fiend Kraken,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/70
21,Ocean Mage,70,Fiend Kraken,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/70
21,Ocean Mage,70,Fiend Kraken,S/A TEC,2.44%,https://yugioh-fm-db.pages.dev/cards/70
21,Ocean Mage,71,Jellyfish,S/A POW,2.54%,https://yugioh-fm-db.pages.dev/cards/71
21,Ocean Mage,71,Jellyfish,B/C/D,2.73%,https://yugioh-fm-db.pages.dev/cards/71
21,Ocean Mage,71,Jellyfish,S/A TEC,2.44%,https://yugioh-fm-db.pages.dev/cards/71
21,Ocean Mage,251,Enchanting Mermaid,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/251
21,Ocean Mage,251,Enchanting Mermaid,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/251
21,Ocean Mage,251,Enchanting Mermaid,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/251
21,Ocean Mage,432,Waterdragon Fairy,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/432
21,Ocean Mage,432,Waterdragon Fairy,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/432
21,Ocean Mage,432,Waterdragon Fairy,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/432
21,Ocean Mage,446,Aqua Snake,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/446
21,Ocean Mage,446,Aqua Snake,B/C/D,1.27%,https://yugioh-fm-db.pages.dev/cards/446
21,Ocean Mage,446,Aqua Snake,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/446
21,Ocean Mage,5,Ryu-kishin,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/5
21,Ocean Mage,5,Ryu-kishin,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/5
21,Ocean Mage,5,Ryu-kishin,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/5
21,Ocean Mage,45,Oscillo Hero #2,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/45
21,Ocean Mage,45,Oscillo Hero #2,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/45
21,Ocean Mage,45,Oscillo Hero #2,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/45
21,Ocean Mage,48,Sangan,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/48
21,Ocean Mage,48,Sangan,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/48
21,Ocean Mage,48,Sangan,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/48
21,Ocean Mage,89,Catapult Turtle,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/89
21,Ocean Mage,140,Toad Master,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/140
21,Ocean Mage,140,Toad Master,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/140
21,Ocean Mage,140,Toad Master,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/140
21,Ocean Mage,160,M-warrior #1,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/160
21,Ocean Mage,160,M-warrior #1,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/160
21,Ocean Mage,160,M-warrior #1,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/160
21,Ocean Mage,193,Turtle Tiger,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/193
21,Ocean Mage,193,Turtle Tiger,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/193
21,Ocean Mage,193,Turtle Tiger,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/193
21,Ocean Mage,196,Arma Knight,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/196
21,Ocean Mage,196,Arma Knight,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/196
21,Ocean Mage,196,Arma Knight,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/196
21,Ocean Mage,258,Beastking of the Swamps,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/258
21,Ocean Mage,258,Beastking of the Swamps,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/258
21,Ocean Mage,258,Beastking of the Swamps,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/258
21,Ocean Mage,267,Unknown Warrior of Fiend,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/267
21,Ocean Mage,267,Unknown Warrior of Fiend,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/267
21,Ocean Mage,267,Unknown Warrior of Fiend,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/267
21,Ocean Mage,270,Wetha,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/270
21,Ocean Mage,270,Wetha,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/270
21,Ocean Mage,270,Wetha,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/270
21,Ocean Mage,605,Liquid Beast,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/605
21,Ocean Mage,605,Liquid Beast,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/605
21,Ocean Mage,605,Liquid Beast,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/605
21,Ocean Mage,122,Yamatano Dragon Scroll,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/122
21,Ocean Mage,122,Yamatano Dragon Scroll,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/122
21,Ocean Mage,122,Yamatano Dragon Scroll,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/122
21,Ocean Mage,139,Blue-eyed Silver Zombie,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/139
21,Ocean Mage,139,Blue-eyed Silver Zombie,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/139
21,Ocean Mage,139,Blue-eyed Silver Zombie,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/139
21,Ocean Mage,189,Fusionist,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/189
21,Ocean Mage,189,Fusionist,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/189
21,Ocean Mage,189,Fusionist,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/189
21,Ocean Mage,195,Doron,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/195
21,Ocean Mage,195,Doron,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/195
21,Ocean Mage,195,Doron,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/195
21,Ocean Mage,199,Penguin Knight,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/199
21,Ocean Mage,199,Penguin Knight,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/199
21,Ocean Mage,199,Penguin Knight,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/199
21,Ocean Mage,205,Dorover,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/205
21,Ocean Mage,205,Dorover,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/205
21,Ocean Mage,205,Dorover,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/205
21,Ocean Mage,206,Twin Long Rods #1,S/A POW,1.66%,https://yugioh-fm-db.pages.dev/cards/206
21,Ocean Mage,206,Twin Long Rods #1,B/C/D,1.86%,https://yugioh-fm-db.pages.dev/cards/206
21,Ocean Mage,206,Twin Long Rods #1,S/A TEC,1.66%,https://yugioh-fm-db.pages.dev/cards/206
21,Ocean Mage,218,Two-mouth Darkruler,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/218
21,Ocean Mage,218,Two-mouth Darkruler,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/218
21,Ocean Mage,218,Two-mouth Darkruler,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/218
21,Ocean Mage,239,Vishwar Randi,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/239
21,Ocean Mage,239,Vishwar Randi,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/239
21,Ocean Mage,239,Vishwar Randi,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/239
21,Ocean Mage,243,Water Element,S/A POW,1.66%,https://yugioh-fm-db.pages.dev/cards/243
21,Ocean Mage,243,Water Element,B/C/D,1.95%,https://yugioh-fm-db.pages.dev/cards/243
21,Ocean Mage,243,Water Element,S/A TEC,1.66%,https://yugioh-fm-db.pages.dev/cards/243
21,Ocean Mage,247,Root Water,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/247
21,Ocean Mage,247,Root Water,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/247
21,Ocean Mage,247,Root Water,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/247
21,Ocean Mage,266,Princess of Tsurugi,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/266
21,Ocean Mage,266,Princess of Tsurugi,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/266
21,Ocean Mage,266,Princess of Tsurugi,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/266
21,Ocean Mage,271,Megirus Light,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/271
21,Ocean Mage,271,Megirus Light,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/271
21,Ocean Mage,271,Megirus Light,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/271
21,Ocean Mage,510,Laughing Flower,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/510
21,Ocean Mage,510,Laughing Flower,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/510
21,Ocean Mage,510,Laughing Flower,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/510
21,Ocean Mage,540,Skelengel,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/540
21,Ocean Mage,540,Skelengel,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/540
21,Ocean Mage,540,Skelengel,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/540
21,Ocean Mage,544,Dharma Cannon,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/544
21,Ocean Mage,544,Dharma Cannon,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/544
21,Ocean Mage,544,Dharma Cannon,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/544
21,Ocean Mage,569,Drooling Lizard,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/569
21,Ocean Mage,569,Drooling Lizard,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/569
21,Ocean Mage,569,Drooling Lizard,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/569
21,Ocean Mage,534,Minar,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/534
21,Ocean Mage,534,Minar,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/534
21,Ocean Mage,534,Minar,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/534
21,Ocean Mage,606,Twin Long Rods #2,S/A POW,1.66%,https://yugioh-fm-db.pages.dev/cards/606
21,Ocean Mage,606,Twin Long Rods #2,B/C/D,1.95%,https://yugioh-fm-db.pages.dev/cards/606
21,Ocean Mage,606,Twin Long Rods #2,S/A TEC,1.66%,https://yugioh-fm-db.pages.dev/cards/606
21,Ocean Mage,8,Mushroom Man,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/8
21,Ocean Mage,8,Mushroom Man,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/8
21,Ocean Mage,8,Mushroom Man,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/8
21,Ocean Mage,107,Kageningen,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/107
21,Ocean Mage,107,Kageningen,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/107
21,Ocean Mage,107,Kageningen,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/107
21,Ocean Mage,129,Nemuriko,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/129
21,Ocean Mage,129,Nemuriko,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/129
21,Ocean Mage,129,Nemuriko,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/129
21,Ocean Mage,148,The Shadow Who Controls the Dark,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/148
21,Ocean Mage,148,The Shadow Who Controls the Dark,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/148
21,Ocean Mage,148,The Shadow Who Controls the Dark,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/148
21,Ocean Mage,158,Man Eater,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/158
21,Ocean Mage,158,Man Eater,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/158
21,Ocean Mage,158,Man Eater,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/158
21,Ocean Mage,176,Fire Eye,S/A POW,0.59%,https://yugioh-fm-db.pages.dev/cards/176
21,Ocean Mage,176,Fire Eye,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/176
21,Ocean Mage,176,Fire Eye,S/A TEC,0.59%,https://yugioh-fm-db.pages.dev/cards/176
21,Ocean Mage,177,Monsturtle,S/A POW,1.17%,https://yugioh-fm-db.pages.dev/cards/177
21,Ocean Mage,177,Monsturtle,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/177
21,Ocean Mage,177,Monsturtle,S/A TEC,1.07%,https://yugioh-fm-db.pages.dev/cards/177
21,Ocean Mage,198,Happy Lover,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/198
21,Ocean Mage,198,Happy Lover,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/198
21,Ocean Mage,198,Happy Lover,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/198
21,Ocean Mage,214,Kagemusha of the Blue Flame,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/214
21,Ocean Mage,214,Kagemusha of the Blue Flame,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/214
21,Ocean Mage,214,Kagemusha of the Blue Flame,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/214
21,Ocean Mage,222,Midnight Fiend,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/222
21,Ocean Mage,222,Midnight Fiend,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/222
21,Ocean Mage,222,Midnight Fiend,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/222
21,Ocean Mage,245,Meda Bat,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/245
21,Ocean Mage,245,Meda Bat,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/245
21,Ocean Mage,245,Meda Bat,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/245
21,Ocean Mage,265,The Furious Sea King,S/A POW,1.66%,https://yugioh-fm-db.pages.dev/cards/265
21,Ocean Mage,265,The Furious Sea King,B/C/D,1.95%,https://yugioh-fm-db.pages.dev/cards/265
21,Ocean Mage,265,The Furious Sea King,S/A TEC,1.66%,https://yugioh-fm-db.pages.dev/cards/265
21,Ocean Mage,536,Mechaleon,S/A POW,1.66%,https://yugioh-fm-db.pages.dev/cards/536
21,Ocean Mage,536,Mechaleon,B/C/D,1.95%,https://yugioh-fm-db.pages.dev/cards/536
21,Ocean Mage,536,Mechaleon,S/A TEC,1.66%,https://yugioh-fm-db.pages.dev/cards/536
21,Ocean Mage,556,The Wandering Doomed,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/556
21,Ocean Mage,556,The Wandering Doomed,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/556
21,Ocean Mage,556,The Wandering Doomed,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/556
21,Ocean Mage,590,Beaked Snake,S/A POW,1.07%,https://yugioh-fm-db.pages.dev/cards/590
21,Ocean Mage,590,Beaked Snake,B/C/D,1.17%,https://yugioh-fm-db.pages.dev/cards/590
21,Ocean Mage,590,Beaked Snake,S/A TEC,0.98%,https://yugioh-fm-db.pages.dev/cards/590
21,Ocean Mage,421,Cyber Commander,S/A POW,0.49%,https://yugioh-fm-db.pages.dev/cards/421
21,Ocean Mage,421,Cyber Commander,B/C/D,0.59%,https://yugioh-fm-db.pages.dev/cards/421
21,Ocean Mage,421,Cyber Commander,S/A TEC,0.49%,https://yugioh-fm-db.pages.dev/cards/421
